,Date,Group,Spot,SN
8359,1861-07-23,8,36,116
8360,1861-07-25,6,42,102
8361,1861-07-26,6,21,81
8362,1861-07-27,5,30,80
8363,1861-07-29,3,22,52
8364,1861-07-30,4,21,61
8365,1861-07-31,5,21,71
8366,1861-08-01,6,30,90
8367,1861-08-02,6,28,88
8368,1861-08-05,5,20,70
8369,1861-08-06,4,19,59
8370,1861-08-07,4,20,60
8371,1861-08-08,4,18,58
8372,1861-08-09,4,15,55
8373,1861-08-10,6,27,87
8374,1861-08-11,5,33,83
8375,1861-08-12,5,28,78
8376,1861-08-13,3,15,45
8377,1861-08-14,3,23,53
8378,1861-08-15,3,23,53
8379,1861-08-16,3,16,46
8380,1861-08-17,4,24,64
8381,1861-08-18,5,35,85
8382,1861-08-19,4,25,65
8383,1861-08-21,6,37,97
8384,1861-08-22,6,36,96
8385,1861-08-24,5,26,76
8386,1861-08-25,5,35,85
8387,1861-08-26,6,50,110
8388,1861-08-27,6,22,82
8389,1861-08-28,2,3,23
8390,1861-08-29,4,42,82
8391,1861-08-31,5,15,65
8392,1861-09-01,6,25,85
8393,1861-09-02,5,36,86
8394,1861-09-03,5,29,79
8395,1861-09-05,6,21,81
8396,1861-09-06,5,20,70
8397,1861-09-07,5,18,68
8398,1861-09-09,3,9,39
8399,1861-09-12,3,20,50
8400,1861-09-13,4,23,63
8401,1861-09-17,6,34,94
8402,1861-09-18,7,33,103
8403,1861-09-21,5,30,80
8404,1861-09-22,5,35,85
8405,1861-09-24,5,28,78
8406,1861-09-27,7,21,91
8407,1861-09-28,6,35,95
8408,1861-09-29,7,40,110
8409,1861-10-01,4,38,78
8410,1861-10-02,3,23,53
8411,1861-10-04,3,15,45
8412,1861-10-05,4,15,55
8413,1861-10-06,3,12,42
8414,1861-10-07,2,15,35
8415,1861-10-08,4,13,53
8416,1861-10-10,2,9,29
8417,1861-10-11,3,4,34
8418,1861-10-13,4,17,57
8419,1861-10-14,5,25,75
8420,1861-10-15,6,28,88
8421,1861-10-16,6,31,91
8422,1861-10-18,6,31,91
8423,1861-10-19,6,43,103
8424,1861-10-20,7,33,103
8425,1861-10-22,5,36,86
8426,1861-10-23,6,27,87
8427,1861-10-24,5,31,81
8428,1861-10-25,6,28,88
8429,1861-10-26,5,47,97
8430,1861-10-27,6,48,108
8431,1861-10-28,6,36,96
8432,1861-10-29,5,19,69
8433,1861-11-03,4,9,49
8434,1861-11-04,6,17,77
8435,1861-11-05,5,11,61
8436,1861-11-06,4,16,56
8437,1861-11-07,5,35,85
8438,1861-11-10,5,25,75
8439,1861-11-11,6,22,82
8440,1861-11-12,3,12,42
8441,1861-11-14,2,14,34
8442,1861-11-16,4,32,72
8443,1861-11-17,4,39,79
8444,1861-11-18,4,46,86
8445,1861-11-19,4,40,80
8446,1861-11-21,4,25,65
8447,1861-11-23,2,23,43
8448,1861-11-24,5,18,68
8449,1861-11-25,4,18,58
8450,1861-11-28,4,19,59
8451,1861-11-29,3,24,54
8452,1861-12-01,4,6,46
8453,1861-12-02,5,15,65
8454,1861-12-03,5,31,81
8455,1861-12-04,4,53,93
8456,1861-12-05,5,41,91
8457,1861-12-09,5,36,86
8458,1861-12-10,6,23,83
8459,1861-12-11,5,33,83
8460,1861-12-13,4,28,68
8461,1861-12-14,4,21,61
8462,1861-12-15,4,30,70
8463,1861-12-23,4,43,83
8464,1861-12-24,3,5,35
8465,1861-12-25,5,17,67
8466,1861-12-26,4,31,71
8467,1862-01-02,3,32,62
8468,1862-01-07,3,10,40
8469,1862-01-09,4,32,72
8470,1862-01-17,3,8,38
8471,1862-01-21,3,8,38
8472,1862-01-22,4,11,51
8473,1862-01-23,5,24,74
8474,1862-01-26,4,14,54
8475,1862-01-28,4,24,64
8476,1862-01-29,4,11,51
8477,1862-02-02,6,47,107
8478,1862-02-07,5,33,83
8479,1862-02-08,3,20,50
8480,1862-02-10,5,34,84
8481,1862-02-15,5,21,71
8482,1862-02-17,5,28,78
8483,1862-02-19,5,16,66
8484,1862-02-28,5,31,81
8485,1862-03-01,6,30,90
8486,1862-03-02,6,27,87
8487,1862-03-05,5,12,62
8488,1862-03-07,4,6,46
8489,1862-03-08,4,15,55
8490,1862-03-09,3,11,41
8491,1862-03-10,4,19,59
8492,1862-03-11,4,24,64
8493,1862-03-12,4,20,60
8494,1862-03-13,5,19,69
8495,1862-03-16,4,11,51
8496,1862-03-17,5,13,63
8497,1862-03-18,4,12,52
8498,1862-03-19,4,7,47
8499,1862-03-21,5,15,65
8500,1862-03-24,1,4,14
8501,1862-03-25,2,2,22
8502,1862-03-26,3,4,34
8503,1862-03-27,4,6,46
8504,1862-03-28,3,14,44
8505,1862-03-29,2,4,24
8506,1862-03-31,3,17,47
8507,1862-04-02,3,28,58
8508,1862-04-03,3,30,60
8509,1862-04-04,3,22,52
8510,1862-04-05,3,18,48
8511,1862-04-06,3,14,44
8512,1862-04-08,4,20,60
8513,1862-04-09,4,11,51
8514,1862-04-10,4,14,54
8515,1862-04-11,4,10,50
8516,1862-04-12,3,13,43
8517,1862-04-13,4,20,60
8518,1862-04-14,3,10,40
8519,1862-04-15,5,12,62
8520,1862-04-16,4,16,56
8521,1862-04-19,3,11,41
8522,1862-04-20,4,21,61
8523,1862-04-22,3,7,37
8524,1862-04-23,4,14,54
8525,1862-04-24,5,24,74
8526,1862-04-25,5,10,60
8527,1862-04-26,4,19,59
8528,1862-04-28,4,19,59
8529,1862-04-29,4,19,59
8530,1862-04-30,6,24,84
8531,1862-05-01,4,27,67
8532,1862-05-02,5,28,78
8533,1862-05-04,5,30,80
8534,1862-05-05,5,27,77
8535,1862-05-06,4,19,59
8536,1862-05-07,4,17,57
8537,1862-05-08,4,19,59
8538,1862-05-09,3,13,43
8539,1862-05-10,3,19,49
8540,1862-05-11,4,16,56
8541,1862-05-12,3,10,40
8542,1862-05-13,3,12,42
8543,1862-05-14,5,16,66
8544,1862-05-15,5,15,65
8545,1862-05-16,4,8,48
8546,1862-05-17,5,13,63
8547,1862-05-19,4,12,52
8548,1862-05-21,4,20,60
8549,1862-05-22,4,15,55
8550,1862-05-23,3,15,45
8551,1862-05-24,3,24,54
8552,1862-05-25,3,20,50
8553,1862-05-26,2,22,42
8554,1862-05-28,4,23,63
8555,1862-05-29,4,28,68
8556,1862-05-30,5,26,76
8557,1862-05-31,5,39,89
8558,1862-06-01,6,39,99
8559,1862-06-02,5,19,69
8560,1862-06-04,4,31,71
8561,1862-06-05,5,32,82
8562,1862-06-06,4,33,73
8563,1862-06-07,5,34,84
8564,1862-06-08,6,43,103
8565,1862-06-10,5,31,81
8566,1862-06-11,5,17,67
8567,1862-06-12,7,41,111
8568,1862-06-13,6,20,80
8569,1862-06-14,4,13,53
8570,1862-06-16,3,17,47
8571,1862-06-18,4,13,53
8572,1862-06-19,4,23,63
8573,1862-06-20,3,29,59
8574,1862-06-21,5,25,75
8575,1862-06-22,5,37,87
8576,1862-06-25,5,37,87
8577,1862-06-28,4,33,73
8578,1862-06-29,3,20,50
8579,1862-06-30,3,25,55
8580,1862-07-02,3,14,44
8581,1862-07-03,3,5,35
8582,1862-07-05,4,12,52
8583,1862-07-06,4,31,71
8584,1862-07-07,4,17,57
8585,1862-07-08,5,21,71
8586,1862-07-09,5,29,79
8587,1862-07-10,5,11,61
8588,1862-07-12,4,30,70
8589,1862-07-13,4,25,65
8590,1862-07-14,4,31,71
8591,1862-07-15,4,19,59
8592,1862-07-17,5,26,76
8593,1862-07-18,6,38,98
8594,1862-07-19,4,33,73
8595,1862-07-20,4,26,66
8596,1862-07-22,3,16,46
8597,1862-07-24,2,26,46
8598,1862-07-25,2,28,48
8599,1862-07-26,2,33,53
8600,1862-07-27,4,32,72
8601,1862-07-28,5,54,104
8602,1862-07-30,4,49,89
8603,1862-07-31,5,60,110
8604,1862-08-01,5,51,101
8605,1862-08-02,5,50,100
8606,1862-08-03,7,39,109
8607,1862-08-04,8,55,135
8608,1862-08-05,7,45,115
8609,1862-08-06,8,22,102
8610,1862-08-07,5,27,77
8611,1862-08-09,5,20,70
8612,1862-08-10,5,18,68
8613,1862-08-12,4,12,52
8614,1862-08-13,4,23,63
8615,1862-08-14,3,12,42
8616,1862-08-15,3,9,39
8617,1862-08-16,2,12,32
8618,1862-08-17,2,27,47
8619,1862-08-19,3,26,56
8620,1862-08-20,4,32,72
8621,1862-08-21,5,37,87
8622,1862-08-22,6,31,91
8623,1862-08-23,4,16,56
8624,1862-08-24,5,14,64
8625,1862-08-25,4,13,53
8626,1862-08-26,3,12,42
8627,1862-08-27,2,18,38
8628,1862-08-28,2,17,37
8629,1862-08-29,3,19,49
8630,1862-08-30,3,12,42
8631,1862-08-31,3,9,39
8632,1862-09-02,3,38,68
8633,1862-09-05,2,13,33
8634,1862-09-07,2,19,39
8635,1862-09-08,2,19,39
8636,1862-09-09,3,15,45
8637,1862-09-10,3,29,59
8638,1862-09-12,1,7,17
8639,1862-09-13,2,12,32
8640,1862-09-14,2,11,31
8641,1862-09-15,4,15,55
8642,1862-09-16,4,13,53
8643,1862-09-17,3,13,43
8644,1862-09-18,4,23,63
8645,1862-09-19,5,41,91
8646,1862-09-20,5,40,90
8647,1862-09-21,4,21,61
8648,1862-09-22,4,26,66
8649,1862-09-23,4,48,88
8650,1862-09-24,4,44,84
8651,1862-09-25,6,36,96
8652,1862-09-26,7,33,103
8653,1862-09-27,9,42,132
8654,1862-09-28,6,33,93
8655,1862-09-29,5,32,82
8656,1862-09-30,5,21,71
8657,1862-10-01,4,25,65
8658,1862-10-03,4,26,66
8659,1862-10-04,1,2,12
8660,1862-10-05,2,17,37
8661,1862-10-06,3,15,45
8662,1862-10-07,3,12,42
8663,1862-10-08,3,24,54
8664,1862-10-09,3,14,44
8665,1862-10-11,3,10,40
8666,1862-10-13,3,9,39
8667,1862-10-14,2,3,23
8668,1862-10-15,2,4,24
8669,1862-10-17,2,5,25
8670,1862-10-18,2,12,32
8671,1862-10-19,1,8,18
8672,1862-10-21,1,12,22
8673,1862-10-22,2,21,41
8674,1862-10-23,2,20,40
8675,1862-10-26,4,13,53
8676,1862-10-27,4,17,57
8677,1862-10-28,5,31,81
8678,1862-10-29,7,35,105
8679,1862-11-01,5,14,64
8680,1862-11-02,5,16,66
8681,1862-11-09,3,20,50
8682,1862-11-11,3,10,40
8683,1862-11-14,6,21,81
8684,1862-11-15,4,9,49
8685,1862-11-18,5,17,67
8686,1862-11-19,5,27,77
8687,1862-11-20,5,26,76
8688,1862-11-22,5,14,64
8689,1862-11-23,5,23,73
8690,1862-11-24,4,18,58
8691,1862-11-26,2,21,41
8692,1862-11-27,2,10,30
8693,1862-11-28,2,9,29
8694,1862-11-29,2,4,24
8695,1862-12-01,1,3,13
8696,1862-12-02,0,0,0
8697,1862-12-03,0,0,0
8698,1862-12-04,0,0,0
8699,1862-12-05,1,2,12
8700,1862-12-06,2,6,26
8701,1862-12-11,2,14,34
8702,1862-12-13,4,10,50
8703,1862-12-14,5,14,64
8704,1862-12-15,4,19,59
8705,1862-12-16,5,26,76
8706,1862-12-17,5,20,70
8707,1862-12-20,4,15,55
8708,1862-12-23,3,19,49
8709,1862-12-26,3,23,53
8710,1862-12-27,3,22,52
8711,1862-12-30,4,31,71
8712,1863-01-01,3,45,75
8713,1863-01-02,3,48,78
8714,1863-01-06,3,21,51
8715,1863-01-07,2,16,36
8716,1863-01-09,2,11,31
8717,1863-01-10,2,13,33
8718,1863-01-11,2,18,38
8719,1863-01-13,2,5,25
8720,1863-01-14,2,12,32
8721,1863-01-18,3,23,53
8722,1863-01-20,2,8,28
8723,1863-01-23,2,18,38
8724,1863-01-24,3,16,46
8725,1863-01-28,4,16,56
8726,1863-01-29,2,13,33
8727,1863-01-30,3,17,47
8728,1863-02-01,3,17,47
8729,1863-02-03,5,25,75
8730,1863-02-04,5,13,63
8731,1863-02-05,5,21,71
8732,1863-02-07,4,12,52
8733,1863-02-09,3,11,41
8734,1863-02-10,3,16,46
8735,1863-02-12,3,25,55
8736,1863-02-13,2,22,42
8737,1863-02-14,3,26,56
8738,1863-02-15,3,29,59
8739,1863-02-16,1,32,42
8740,1863-02-17,2,22,42
8741,1863-02-18,3,18,48
8742,1863-02-20,3,43,73
8743,1863-02-21,4,40,80
8744,1863-02-22,3,44,74
8745,1863-03-01,4,20,60
8746,1863-03-02,5,24,74
8747,1863-03-04,4,16,56
8748,1863-03-05,5,32,82
8749,1863-03-06,5,20,70
8750,1863-03-07,4,29,69
8751,1863-03-09,5,33,83
8752,1863-03-11,4,31,71
8753,1863-03-12,3,23,53
8754,1863-03-13,3,10,40
8755,1863-03-15,3,19,49
8756,1863-03-20,2,25,45
8757,1863-03-22,4,26,66
8758,1863-03-23,4,24,64
8759,1863-03-26,4,43,83
8760,1863-03-29,5,29,79
8761,1863-03-30,4,14,54
8762,1863-03-31,4,24,64
8763,1863-04-01,4,24,64
8764,1863-04-02,3,26,56
8765,1863-04-03,3,16,46
8766,1863-04-04,3,10,40
8767,1863-04-05,3,7,37
8768,1863-04-06,2,5,25
8769,1863-04-08,1,5,15
8770,1863-04-09,2,8,28
8771,1863-04-10,3,9,39
8772,1863-04-11,2,12,32
8773,1863-04-13,2,9,29
8774,1863-04-14,3,20,50
8775,1863-04-15,3,18,48
8776,1863-04-16,2,37,57
8777,1863-04-17,2,23,43
8778,1863-04-18,2,25,45
8779,1863-04-20,1,21,31
8780,1863-04-21,1,8,18
8781,1863-04-23,2,16,36
8782,1863-04-26,1,1,11
8783,1863-04-29,3,13,43
8784,1863-04-30,4,17,57
8785,1863-05-01,4,26,66
8786,1863-05-02,4,26,66
8787,1863-05-03,3,23,53
8788,1863-05-04,4,23,63
8789,1863-05-05,4,19,59
8790,1863-05-06,5,19,69
8791,1863-05-07,7,31,101
8792,1863-05-08,6,11,71
8793,1863-05-09,3,22,52
8794,1863-05-10,4,33,73
8795,1863-05-12,3,23,53
8796,1863-05-13,2,18,38
8797,1863-05-14,3,21,51
8798,1863-05-15,3,13,43
8799,1863-05-16,3,10,40
8800,1863-05-17,3,18,48
8801,1863-05-18,3,15,45
8802,1863-05-20,3,4,34
8803,1863-05-21,2,8,28
8804,1863-05-22,2,9,29
8805,1863-05-24,3,8,38
8806,1863-05-25,2,12,32
8807,1863-05-26,2,21,41
8808,1863-05-27,3,44,74
8809,1863-05-30,2,15,35
8810,1863-05-31,3,20,50
8811,1863-06-01,3,37,67
8812,1863-06-02,4,25,65
8813,1863-06-03,3,17,47
8814,1863-06-04,3,17,47
8815,1863-06-06,3,20,50
8816,1863-06-07,3,19,49
8817,1863-06-09,3,13,43
8818,1863-06-10,3,12,42
8819,1863-06-11,3,9,39
8820,1863-06-12,3,7,37
8821,1863-06-15,3,14,44
8822,1863-06-16,3,18,48
8823,1863-06-17,2,10,30
8824,1863-06-18,3,13,43
8825,1863-06-21,1,2,12
8826,1863-06-22,3,7,37
8827,1863-06-23,1,6,16
8828,1863-06-24,2,21,41
8829,1863-06-25,2,14,34
8830,1863-06-27,2,8,28
8831,1863-06-28,4,14,54
8832,1863-06-29,3,11,41
8833,1863-07-01,1,3,13
8834,1863-07-02,2,8,28
8835,1863-07-03,2,6,26
8836,1863-07-04,1,2,12
8837,1863-07-06,3,15,45
8838,1863-07-07,3,12,42
8839,1863-07-08,3,10,40
8840,1863-07-09,2,9,29
8841,1863-07-10,3,24,54
8842,1863-07-11,3,18,48
8843,1863-07-12,3,25,55
8844,1863-07-13,4,21,61
8845,1863-07-14,4,20,60
8846,1863-07-15,3,12,42
8847,1863-07-16,3,10,40
8848,1863-07-17,3,6,36
8849,1863-07-18,2,4,24
8850,1863-07-19,2,7,27
8851,1863-07-20,2,8,28
8852,1863-07-23,1,3,13
8853,1863-07-24,1,2,12
8854,1863-07-25,2,3,23
8855,1863-07-27,2,8,28
8856,1863-07-28,2,4,24
8857,1863-07-29,1,4,14
8858,1863-07-30,1,14,24
8859,1863-07-31,1,14,24
8860,1863-08-01,1,16,26
8861,1863-08-02,1,14,24
8862,1863-08-03,2,12,32
8863,1863-08-04,2,13,33
8864,1863-08-06,2,22,42
8865,1863-08-08,2,16,36
8866,1863-08-09,2,21,41
8867,1863-08-10,3,26,56
8868,1863-08-11,3,20,50
8869,1863-08-12,4,16,56
8870,1863-08-13,4,18,58
8871,1863-08-14,4,19,59
8872,1863-08-15,4,14,54
8873,1863-08-16,5,16,66
8874,1863-08-17,5,28,78
8875,1863-08-18,5,23,73
8876,1863-08-19,5,24,74
8877,1863-08-21,5,19,69
8878,1863-08-24,3,12,42
8879,1863-08-25,2,5,25
8880,1863-08-26,1,3,13
8881,1863-08-27,1,4,14
8882,1863-08-28,1,2,12
8883,1863-08-29,1,2,12
8884,1863-08-30,1,3,13
8885,1863-08-31,1,2,12
8886,1863-09-02,1,1,11
8887,1863-09-03,1,2,12
8888,1863-09-05,0,0,0
8889,1863-09-06,0,0,0
8890,1863-09-08,2,2,22
8891,1863-09-09,3,8,38
8892,1863-09-10,3,9,39
8893,1863-09-12,3,10,40
8894,1863-09-14,3,4,34
8895,1863-09-16,1,2,12
8896,1863-09-17,1,1,11
8897,1863-09-18,1,2,12
8898,1863-09-19,1,2,12
8899,1863-09-20,1,2,12
8900,1863-09-22,1,1,11
8901,1863-09-23,2,14,34
8902,1863-09-24,2,8,28
8903,1863-09-26,1,10,20
8904,1863-09-27,1,9,19
8905,1863-09-28,2,17,37
8906,1863-09-29,2,17,37
8907,1863-09-30,4,28,68
8908,1863-10-01,4,23,63
8909,1863-10-03,3,19,49
8910,1863-10-04,3,15,45
8911,1863-10-05,2,14,34
8912,1863-10-06,2,9,29
8913,1863-10-07,3,13,43
8914,1863-10-08,5,18,68
8915,1863-10-09,4,17,57
8916,1863-10-11,3,8,38
8917,1863-10-12,2,8,28
8918,1863-10-14,2,4,24
8919,1863-10-15,2,7,27
8920,1863-10-16,2,3,23
8921,1863-10-19,1,4,14
8922,1863-10-20,1,4,14
8923,1863-10-24,2,9,29
8924,1863-10-25,2,8,28
8925,1863-10-26,4,27,67
8926,1863-10-27,4,15,55
8927,1863-10-28,3,17,47
8928,1863-10-31,3,11,41
8929,1863-11-02,3,10,40
8930,1863-11-05,2,11,31
8931,1863-11-06,2,4,24
8932,1863-11-09,1,5,15
8933,1863-11-10,1,5,15
8934,1863-11-11,1,3,13
8935,1863-11-12,3,6,36
8936,1863-11-14,4,20,60
8937,1863-11-17,6,31,91
8938,1863-11-19,5,18,68
8939,1863-11-20,5,14,64
8940,1863-11-21,5,18,68
8941,1863-11-27,2,8,28
8942,1863-11-28,2,12,32
8943,1863-11-30,1,14,24
8944,1863-12-01,1,8,18
8945,1863-12-02,3,17,47
8946,1863-12-07,3,11,41
8947,1863-12-08,2,15,35
8948,1863-12-09,2,11,31
8949,1863-12-12,1,3,13
8950,1863-12-13,3,24,54
8951,1863-12-17,3,9,39
8952,1863-12-18,3,11,41
8953,1863-12-23,3,25,55
8954,1863-12-24,4,24,64
8955,1863-12-26,4,28,68
8956,1863-12-28,4,25,65
8957,1863-12-31,2,19,39
8958,1864-01-01,1,6,16
8959,1864-01-03,2,8,28
8960,1864-01-04,1,1,11
8961,1864-01-05,1,1,11
8962,1864-01-06,2,10,30
8963,1864-01-08,3,9,39
8964,1864-01-09,3,4,34
8965,1864-01-10,2,6,26
8966,1864-01-12,3,14,44
8967,1864-01-13,3,10,40
8968,1864-01-16,5,10,60
8969,1864-01-17,5,16,66
8970,1864-01-19,4,23,63
8971,1864-01-21,5,21,71
8972,1864-01-22,5,19,69
8973,1864-01-23,5,20,70
8974,1864-01-26,3,25,55
8975,1864-01-27,3,16,46
8976,1864-01-29,2,16,36
8977,1864-01-30,3,20,50
8978,1864-01-31,3,44,74
8979,1864-02-01,3,28,58
8980,1864-02-02,3,20,50
8981,1864-02-03,3,17,47
8982,1864-02-05,2,20,40
8983,1864-02-06,1,11,21
8984,1864-02-10,2,18,38
8985,1864-02-11,3,12,42
8986,1864-02-12,3,12,42
8987,1864-02-13,2,11,31
8988,1864-02-14,3,13,43
8989,1864-02-17,4,14,54
8990,1864-02-18,5,25,75
8991,1864-02-19,6,12,72
8992,1864-02-21,4,10,50
8993,1864-02-23,3,10,40
8994,1864-03-03,7,20,90
8995,1864-03-07,5,10,60
8996,1864-03-09,5,9,59
8997,1864-03-11,4,12,52
8998,1864-03-13,4,13,53
8999,1864-03-15,4,10,50
9000,1864-03-16,5,13,63
9001,1864-03-17,6,17,77
9002,1864-03-18,6,18,78
9003,1864-03-19,4,13,53
9004,1864-03-20,5,17,67
9005,1864-03-21,5,16,66
9006,1864-03-22,4,14,54
9007,1864-03-23,4,15,55
9008,1864-03-24,3,11,41
9009,1864-03-26,4,18,58
9010,1864-03-27,4,13,53
9011,1864-03-28,5,9,59
9012,1864-03-29,4,20,60
9013,1864-03-30,3,23,53
9014,1864-03-31,4,5,45
9015,1864-04-01,4,17,57
9016,1864-04-03,3,9,39
9017,1864-04-05,2,5,25
9018,1864-04-06,2,20,40
9019,1864-04-08,2,6,26
9020,1864-04-09,3,17,47
9021,1864-04-10,2,11,31
9022,1864-04-12,2,8,28
9023,1864-04-13,3,20,50
9024,1864-04-14,2,9,29
9025,1864-04-15,4,15,55
9026,1864-04-16,3,11,41
9027,1864-04-17,5,11,61
9028,1864-04-19,4,7,47
9029,1864-04-20,3,5,35
9030,1864-04-21,3,8,38
9031,1864-04-23,2,3,23
9032,1864-04-24,2,4,24
9033,1864-04-25,2,2,22
9034,1864-04-26,1,1,11
9035,1864-04-27,1,2,12
9036,1864-04-28,0,0,0
9037,1864-04-29,0,0,0
9038,1864-04-30,1,5,15
9039,1864-05-01,2,13,33
9040,1864-05-04,1,1,11
9041,1864-05-05,4,9,49
9042,1864-05-06,4,14,54
9043,1864-05-07,5,22,72
9044,1864-05-08,2,10,30
9045,1864-05-11,2,8,28
9046,1864-05-12,3,7,37
9047,1864-05-13,2,9,29
9048,1864-05-14,2,11,31
9049,1864-05-15,2,21,41
9050,1864-05-16,2,27,47
9051,1864-05-17,3,26,56
9052,1864-05-18,2,26,46
9053,1864-05-19,3,26,56
9054,1864-05-20,3,30,60
9055,1864-05-21,3,34,64
9056,1864-05-26,1,7,17
9057,1864-05-27,2,15,35
9058,1864-05-28,2,8,28
9059,1864-05-30,4,14,54
9060,1864-05-31,3,11,41
9061,1864-06-01,5,17,67
9062,1864-06-04,5,32,82
9063,1864-06-05,7,35,105
9064,1864-06-06,7,40,110
9065,1864-06-07,8,51,131
9066,1864-06-08,7,33,103
9067,1864-06-09,7,35,105
9068,1864-06-10,5,20,70
9069,1864-06-11,3,6,36
9070,1864-06-12,2,13,33
9071,1864-06-13,3,19,49
9072,1864-06-15,3,13,43
9073,1864-06-16,3,14,44
9074,1864-06-17,3,17,47
9075,1864-06-18,2,11,31
9076,1864-06-19,2,14,34
9077,1864-06-20,2,12,32
9078,1864-06-21,2,12,32
9079,1864-06-22,1,13,23
9080,1864-06-23,1,15,25
9081,1864-06-24,1,10,20
9082,1864-06-25,1,5,15
9083,1864-06-27,2,7,27
9084,1864-06-28,1,4,14
9085,1864-06-29,1,4,14
9086,1864-07-01,3,10,40
9087,1864-07-02,3,8,38
9088,1864-07-03,3,8,38
9089,1864-07-05,4,14,54
9090,1864-07-06,4,11,51
9091,1864-07-08,3,16,46
9092,1864-07-09,1,4,14
9093,1864-07-10,4,17,57
9094,1864-07-11,4,37,77
9095,1864-07-12,4,33,73
9096,1864-07-13,3,33,63
9097,1864-07-14,3,31,61
9098,1864-07-15,3,15,45
9099,1864-07-17,2,20,40
9100,1864-07-21,3,11,41
9101,1864-07-22,2,16,36
9102,1864-07-23,3,13,43
9103,1864-07-24,3,8,38
9104,1864-07-25,2,3,23
9105,1864-07-27,2,15,35
9106,1864-07-28,2,15,35
9107,1864-07-31,2,2,22
9108,1864-08-01,2,18,38
9109,1864-08-02,2,8,28
9110,1864-08-03,2,11,31
9111,1864-08-04,2,14,34
9112,1864-08-05,3,12,42
9113,1864-08-06,3,9,39
9114,1864-08-07,5,21,71
9115,1864-08-08,6,44,104
9116,1864-08-09,6,48,108
9117,1864-08-10,6,51,111
9118,1864-08-11,6,27,87
9119,1864-08-13,5,60,110
9120,1864-08-14,4,54,94
9121,1864-08-15,5,52,102
9122,1864-08-17,3,14,44
9123,1864-08-18,3,9,39
9124,1864-08-19,1,10,20
9125,1864-08-20,1,13,23
9126,1864-08-21,2,12,32
9127,1864-08-25,0,0,0
9128,1864-08-26,0,0,0
9129,1864-08-27,1,7,17
9130,1864-08-28,2,10,30
9131,1864-08-29,2,11,31
9132,1864-08-30,2,12,32
9133,1864-08-31,2,9,29
9134,1864-09-01,3,12,42
9135,1864-09-03,3,6,36
9136,1864-09-04,3,8,38
9137,1864-09-05,2,5,25
9138,1864-09-07,2,3,23
9139,1864-09-10,2,18,38
9140,1864-09-12,2,9,29
9141,1864-09-13,2,10,30
9142,1864-09-14,3,10,40
9143,1864-09-15,2,7,27
9144,1864-09-16,2,10,30
9145,1864-09-19,2,3,23
9146,1864-09-21,1,5,15
9147,1864-09-22,1,2,12
9148,1864-09-24,2,8,28
9149,1864-09-25,2,2,22
9150,1864-09-26,1,1,11
9151,1864-09-27,3,7,37
9152,1864-09-28,2,4,24
9153,1864-09-30,3,8,38
9154,1864-10-01,4,7,47
9155,1864-10-02,3,6,36
9156,1864-10-04,4,14,54
9157,1864-10-06,3,11,41
9158,1864-10-07,2,7,27
9159,1864-10-09,5,13,63
9160,1864-10-10,5,12,62
9161,1864-10-14,2,13,33
9162,1864-10-15,1,9,19
9163,1864-10-16,1,1,11
9164,1864-10-17,1,4,14
9165,1864-10-18,1,2,12
9166,1864-10-19,1,4,14
9167,1864-10-22,2,16,36
9168,1864-10-23,4,22,62
9169,1864-10-24,4,22,62
9170,1864-10-25,4,21,61
9171,1864-10-26,4,22,62
9172,1864-10-27,3,22,52
9173,1864-10-31,3,19,49
9174,1864-11-01,4,22,62
9175,1864-11-02,4,30,70
9176,1864-11-03,5,32,82
9177,1864-11-06,4,21,61
9178,1864-11-07,3,15,45
9179,1864-11-08,3,18,48
9180,1864-11-09,3,14,44
9181,1864-11-10,4,25,65
9182,1864-11-11,4,22,62
9183,1864-11-13,3,12,42
9184,1864-11-14,3,6,36
9185,1864-11-15,2,12,32
9186,1864-11-19,3,8,38
9187,1864-11-20,4,16,56
9188,1864-11-23,4,28,68
9189,1864-11-24,4,12,52
9190,1864-11-28,3,32,62
9191,1864-11-30,4,29,69
9192,1864-12-01,5,22,72
9193,1864-12-04,2,7,27
9194,1864-12-05,2,3,23
9195,1864-12-07,2,7,27
9196,1864-12-08,2,3,23
9197,1864-12-11,1,9,19
9198,1864-12-12,1,11,21
9199,1864-12-15,1,11,21
9200,1864-12-17,1,19,29
9201,1864-12-18,1,16,26
9202,1864-12-23,1,9,19
9203,1864-12-26,2,4,24
9204,1864-12-27,2,7,27
9205,1864-12-30,2,6,26
9206,1865-01-01,2,17,37
9207,1865-01-03,2,11,31
9208,1865-01-04,2,9,29
9209,1865-01-07,2,6,26
9210,1865-01-08,2,4,24
9211,1865-01-12,3,21,51
9212,1865-01-13,2,27,47
9213,1865-01-16,2,17,37
9214,1865-01-17,2,26,46
9215,1865-01-19,2,13,33
9216,1865-01-20,4,36,76
9217,1865-01-21,4,33,73
9218,1865-01-22,4,43,83
9219,1865-01-27,4,14,54
9220,1865-01-30,4,5,45
9221,1865-02-01,1,2,12
9222,1865-02-05,2,5,25
9223,1865-02-06,1,2,12
9224,1865-02-07,3,7,37
9225,1865-02-10,5,26,76
9226,1865-02-12,4,16,56
9227,1865-02-13,4,24,64
9228,1865-02-14,4,26,66
9229,1865-02-16,4,27,67
9230,1865-02-20,4,10,50
9231,1865-02-22,5,10,60
9232,1865-02-23,4,8,48
